Time,Tendon Disp.,Motor Curr.,Pos x,Pos y,Pos z,Angle x,Angle y,Angle z
0.534862,0.9692031,99.07873,159.512,20.0914,-13.0556,38.07705,6.194517,15.68195
0.5361288,0.9745161,99.14001,159.512,20.0914,-13.0556,38.1179,6.19895,15.67783
0.5379531,0.9821682,99.22825,159.5443,20.12367,-13.0556,38.18634,6.202,15.67214
0.5406446,0.9934572,99.35844,159.6136,20.22028,-13.0556,38.30007,6.203504,15.6645
0.5421269,0.9996742,99.43014,159.6136,20.28303,-13.0556,38.36232,6.206962,15.66104
0.5444419,1.009384,99.54212,159.6746,20.32,-13.0556,38.46004,6.209,15.65612
0.5462656,1.017033,99.63034,159.7406,20.32675,-13.0556,38.53443,6.208535,15.65194
0.5483744,1.025878,99.73234,159.7406,20.38031,-13.0556,38.60138,6.204845,15.6435
0.5500596,1.032946,99.81385,159.7406,20.42411,-13.05359,38.65563,6.202,15.63674
0.5520072,1.041115,99.90806,159.7406,20.50656,-12.98763,38.74198,6.202,15.6283
0.5564566,1.060863,99.89136,159.8422,20.5602,-13.0556,38.94432,6.210598,15.60469
0.5588858,1.072086,99.78781,159.8422,20.6219,-13.0556,39.03116,6.2191,15.58708
0.5600116,1.077288,99.73982,159.8422,20.65059,-13.0556,39.07156,6.223053,15.57892
0.5620489,1.086701,99.65298,159.8422,20.71958,-13.0556,39.1707,6.232561,15.56534
0.5639687,1.09557,99.57115,159.875,20.7518,-13.0556,39.26413,6.243779,15.55383
0.5662174,1.10596,99.47529,159.9438,20.76559,-13.0556,39.37136,6.25876,15.54235
0.5680046,1.114217,99.39911,159.9438,20.8788,-13.0556,39.44021,6.265011,15.53698
0.570159,1.12417,99.30728,159.9438,20.8788,-13.0556,39.53787,6.270037,15.52693
0.5721936,1.133571,99.22055,159.9741,20.90305,-13.0556,39.62446,6.275342,15.52133
0.5743811,1.143678,99.12731,160.0297,20.9475,-13.0556,39.71327,6.281467,15.51827
